
1708706042527,175,HTTP Request,200,OK,Correct page ID 1-11,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,175,0,119
1708706044558,147,HTTP Request,200,OK,Correct page ID 1-12,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,147,0,101
1708706046544,151,HTTP Request,200,OK,Correct page ID 1-13,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,151,0,112
1708706048547,149,HTTP Request,200,OK,Correct page ID 1-14,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,148,0,103
1708706050538,143,HTTP Request,200,OK,Correct page ID 1-15,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,142,0,97
1708706052545,151,HTTP Request,200,OK,Correct page ID 1-16,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,150,0,104
1708706054527,201,HTTP Request,200,OK,Correct page ID 1-17,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,201,0,130
1708706056527,150,HTTP Request,200,OK,Correct page ID 1-18,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,149,0,110
1708706058529,150,HTTP Request,200,OK,Correct page ID 1-19,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,149,0,104
1708706060529,126,HTTP Request,200,OK,Correct page ID 1-20,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,126,0,85
1708706062528,169,HTTP Request,200,OK,Correct page ID 1-21,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,169,0,125
1708706064527,207,HTTP Request,200,OK,Correct page ID 1-22,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,207,0,158
1708706066526,151,HTTP Request,200,OK,Correct page ID 1-23,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,151,0,111
1708706068512,165,HTTP Request,200,OK,Correct page ID 1-24,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,165,0,122
1708706070525,177,HTTP Request,200,OK,Correct page ID 1-25,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,176,0,126
1708706072528,171,HTTP Request,200,OK,Correct page ID 1-26,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,170,0,123
1708706074511,165,HTTP Request,200,OK,Correct page ID 1-27,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,164,0,114
1708706076527,175,HTTP Request,200,OK,Correct page ID 1-28,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,175,0,124
1708706078527,168,HTTP Request,200,OK,Correct page ID 1-29,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,168,0,121
1708706080511,163,HTTP Request,200,OK,Correct page ID 1-30,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,162,0,120
1708706082528,127,HTTP Request,200,OK,Correct page ID 1-31,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,126,0,79
1708706084523,144,HTTP Request,200,OK,Correct page ID 1-32,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,141,0,96
1708706086547,159,HTTP Request,200,OK,Correct page ID 1-33,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,158,0,107
1708706088549,153,HTTP Request,200,OK,Correct page ID 1-34,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,152,0,106
1708706090545,168,HTTP Request,200,OK,Correct page ID 1-35,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,168,0,125
1708706092523,126,HTTP Request,200,OK,Correct page ID 1-36,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,126,0,85
1708706094535,138,HTTP Request,200,OK,Correct page ID 1-37,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,136,0,98
1708706096536,157,HTTP Request,200,OK,Correct page ID 1-38,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,156,0,107
1708706098552,176,HTTP Request,200,OK,Correct page ID 1-39,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,175,0,125
1708706100538,180,HTTP Request,200,OK,Correct page ID 1-40,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,179,0,108
1708706102545,143,HTTP Request,200,OK,Correct page ID 1-41,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,141,0,87
1708706104549,167,HTTP Request,200,OK,Correct page ID 1-42,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,167,0,117
1708706106530,166,HTTP Request,200,OK,Correct page ID 1-43,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,166,0,117
1708706108526,166,HTTP Request,200,OK,Correct page ID 1-44,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,165,0,122
1708706110526,164,HTTP Request,200,OK,Correct page ID 1-45,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,163,0,121
1708706112530,171,HTTP Request,200,OK,Correct page ID 1-46,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,170,0,119
1708706114550,167,HTTP Request,200,OK,Correct page ID 1-47,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,162,0,120
1708706116528,163,HTTP Request,200,OK,Correct page ID 1-48,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,162,0,120
1708706118543,158,HTTP Request,200,OK,Correct page ID 1-49,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,158,0,108
1708706120534,155,HTTP Request,200,OK,Correct page ID 1-50,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,154,0,105
1708753053927,409,HTTP Request,200,OK,Correct page ID 1-1,text,true,,1892,127,1,1,https://reqres.in/api/users?page=0,408,0,314
1708753055659,200,HTTP Request,200,OK,Correct page ID 1-2,text,true,,1907,127,1,1,https://reqres.in/api/users?page=1,199,0,111
1708753057677,156,HTTP Request,200,OK,Correct page ID 1-3,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,155,0,114
1708753059693,184,HTTP Request,200,OK,Correct page ID 1-4,text,false,The {data} JSON array is empty,1092,127,1,1,https://reqres.in/api/users?page=3,184,0,87
1708753061605,193,HTTP Request,200,OK,Correct page ID 1-5,text,false,The {data} JSON array is empty,1088,127,1,1,https://reqres.in/api/users?page=4,193,0,109
1708753063592,206,HTTP Request,200,OK,Correct page ID 1-6,text,false,The {data} JSON array is empty,1088,127,1,1,https://reqres.in/api/users?page=5,205,0,92
1708753065622,188,HTTP Request,200,OK,Correct page ID 1-7,text,true,,1888,127,1,1,https://reqres.in/api/users?page=0,187,0,107
1708753067618,175,HTTP Request,200,OK,Correct page ID 1-8,text,true,,1899,127,1,1,https://reqres.in/api/users?page=1,174,0,93
1708753069612,170,HTTP Request,200,OK,Correct page ID 1-9,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,170,0,131
1708753071603,130,HTTP Request,200,OK,Correct page ID 1-10,text,false,The {data} JSON array is empty,1100,127,1,1,https://reqres.in/api/users?page=3,130,0,90
1708753073597,137,HTTP Request,200,OK,Correct page ID 1-11,text,false,The {data} JSON array is empty,1096,127,1,1,https://reqres.in/api/users?page=4,137,0,97
1708753075608,137,HTTP Request,200,OK,Correct page ID 1-12,text,false,The {data} JSON array is empty,1096,127,1,1,https://reqres.in/api/users?page=5,137,0,99
1708753077692,180,HTTP Request,200,OK,Correct page ID 1-13,text,true,,1896,127,1,1,https://reqres.in/api/users?page=0,179,0,139
1708753079662,155,HTTP Request,200,OK,Correct page ID 1-14,text,true,,1896,127,1,1,https://reqres.in/api/users?page=1,154,0,112
1708753081616,137,HTTP Request,200,OK,Correct page ID 1-15,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,136,0,94
1708753083604,197,HTTP Request,200,OK,Correct page ID 1-16,text,false,The {data} JSON array is empty,1096,127,1,1,https://reqres.in/api/users?page=3,196,0,99
1708753085591,179,HTTP Request,200,OK,Correct page ID 1-17,text,false,The {data} JSON array is empty,1084,127,1,1,https://reqres.in/api/users?page=4,179,0,87
1708753087597,186,HTTP Request,200,OK,Correct page ID 1-18,text,false,The {data} JSON array is empty,1084,127,1,1,https://reqres.in/api/users?page=5,186,0,98
1708753089595,187,HTTP Request,200,OK,Correct page ID 1-19,text,true,,1900,127,1,1,https://reqres.in/api/users?page=0,187,0,113
1708753091611,135,HTTP Request,200,OK,Correct page ID 1-20,text,true,,1896,127,1,1,https://reqres.in/api/users?page=1,134,0,85
1708753093600,131,HTTP Request,200,OK,Correct page ID 1-21,text,true,,1936,127,1,1,https://reqres.in/api/users?page=2,131,0,92
1708753095603,202,HTTP Request,200,OK,Correct page ID 1-22,text,false,The {data} JSON array is empty,1084,127,1,1,https://reqres.in/api/users?page=3,202,0,121
1708753097601,187,HTTP Request,200,OK,Correct page ID 1-23,text,false,The {data} JSON array is empty,1096,127,1,1,https://reqres.in/api/users?page=4,187,0,143
1708753099605,221,HTTP Request,200,OK,Correct page ID 1-24,text,false,The {data} JSON array is empty,1096,127,1,1,https://reqres.in/api/users?page=5,220,0,118
1708753101601,211,HTTP Request,200,OK,Correct page ID 1-25,text,true,,1888,127,1,1,https://reqres.in/api/users?page=0,210,0,125
1708753103600,128,HTTP Request,200,OK,Correct page ID 1-26,text,true,,1896,127,1,1,https://reqres.in/api/users?page=1,128,0,90
1708753105599,142,HTTP Request,200,OK,Correct page ID 1-27,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,141,0,101
1708753107599,153,HTTP Request,200,OK,Correct page ID 1-28,text,false,The {data} JSON array is empty,1104,127,1,1,https://reqres.in/api/users?page=3,152,0,113
1708753109600,222,HTTP Request,200,OK,Correct page ID 1-29,text,false,The {data} JSON array is empty,1096,127,1,1,https://reqres.in/api/users?page=4,222,0,136
1708753111613,213,HTTP Request,200,OK,Correct page ID 1-30,text,false,The {data} JSON array is empty,1084,127,1,1,https://reqres.in/api/users?page=5,212,0,124
1708753113602,160,HTTP Request,200,OK,Correct page ID 1-31,text,true,,1896,127,1,1,https://reqres.in/api/users?page=0,159,0,119
1708753115610,169,HTTP Request,200,OK,Correct page ID 1-32,text,true,,1896,127,1,1,https://reqres.in/api/users?page=1,169,0,133
1708753117607,137,HTTP Request,200,OK,Correct page ID 1-33,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,136,0,99
1708753119598,173,HTTP Request,200,OK,Correct page ID 1-34,text,false,The {data} JSON array is empty,1100,127,1,1,https://reqres.in/api/users?page=3,173,0,130
1708753121601,223,HTTP Request,200,OK,Correct page ID 1-35,text,false,The {data} JSON array is empty,1084,127,1,1,https://reqres.in/api/users?page=4,223,0,135
1708753123600,136,HTTP Request,200,OK,Correct page ID 1-36,text,false,The {data} JSON array is empty,1092,127,1,1,https://reqres.in/api/users?page=5,136,0,98
1708753125610,191,HTTP Request,200,OK,Correct page ID 1-37,text,true,,1896,127,1,1,https://reqres.in/api/users?page=0,191,0,120
1708753127604,163,HTTP Request,200,OK,Correct page ID 1-38,text,true,,1898,127,1,1,https://reqres.in/api/users?page=1,162,0,121
1708753129613,147,HTTP Request,200,OK,Correct page ID 1-39,text,true,,1932,127,1,1,https://reqres.in/api/users?page=2,146,0,108
1708753131596,143,HTTP Request,200,OK,Correct page ID 1-40,text,false,The {data} JSON array is empty,1100,127,1,1,https://reqres.in/api/users?page=3,143,0,102
1708753133586,197,HTTP Request,200,OK,Correct page ID 1-41,text,false,The {data} JSON array is empty,1084,127,1,1,https://reqres.in/api/users?page=4,196,0,112
1708753135615,159,HTTP Request,200,OK,Correct page ID 1-42,text,false,The {data} JSON array is empty,1092,127,1,1,https://reqres.in/api/users?page=5,158,0,111
1708753137593,165,HTTP Request,200,OK,Correct page ID 1-43,text,true,,1900,127,1,1,https://reqres.in/api/users?page=0,163,0,116
1708753139581,168,HTTP Request,200,OK,Correct page ID 1-44,text,true,,1896,127,1,1,https://reqres.in/api/users?page=1,168,0,126
1708753141584,173,HTTP Request,200,OK,Correct page ID 1-45,text,true,,1937,127,1,1,https://reqres.in/api/users?page=2,173,0,131
1708753143586,222,HTTP Request,200,OK,Correct page ID 1-46,text,false,The {data} JSON array is empty,1088,127,1,1,https://reqres.in/api/users?page=3,221,0,137
1708753145587,161,HTTP Request,200,OK,Correct page ID 1-47,text,false,The {data} JSON array is empty,1096,127,1,1,https://reqres.in/api/users?page=4,161,0,121
1708753147588,158,HTTP Request,200,OK,Correct page ID 1-48,text,false,The {data} JSON array is empty,1096,127,1,1,https://reqres.in/api/users?page=5,157,0,117
1708753149580,164,HTTP Request,200,OK,Correct page ID 1-49,text,true,,1896,127,1,1,https://reqres.in/api/users?page=0,163,0,120
1708753151583,213,HTTP Request,200,OK,Correct page ID 1-50,text,true,,1895,127,1,1,https://reqres.in/api/users?page=1,211,0,125
1708753235670,172,HTTP Request (page ID = 0),200,OK,Correct page ID 1-1,text,true,,1896,127,1,1,https://reqres.in/api/users?page=0,172,0,90
1708753237634,167,HTTP Request (page ID = 1),200,OK,Correct page ID 1-2,text,true,,1901,127,1,1,https://reqres.in/api/users?page=1,166,0,110
1708753239643,132,HTTP Request (page ID = 2),200,OK,Correct page ID 1-3,text,true,,1936,127,1,1,https://reqres.in/api/users?page=2,131,0,82
1708753241614,160,HTTP Request (page ID = 3),200,OK,Correct page ID 1-4,text,false,The {data} JSON array is empty,1096,127,1,1,https://reqres.in/api/users?page=3,159,0,116
1708753243613,170,HTTP Request (page ID = 4),200,OK,Correct page ID 1-5,text,false,The {data} JSON array is empty,1093,127,1,1,https://reqres.in/api/users?page=4,170,0,130
1708753245608,111,HTTP Request (page ID = 5),200,OK,Correct page ID 1-6,text,false,The {data} JSON array is empty,1097,127,1,1,https://reqres.in/api/users?page=5,111,0,74
1708753247628,175,HTTP Request (page ID = 0),200,OK,Correct page ID 1-7,text,true,,1897,127,1,1,https://reqres.in/api/users?page=0,174,0,123
1708753249604,122,HTTP Request (page ID = 1),200,OK,Correct page ID 1-8,text,true,,1901,127,1,1,https://reqres.in/api/users?page=1,122,0,85
1708753251619,122,HTTP Request (page ID = 2),200,OK,Correct page ID 1-9,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,122,0,80
1708753253619,133,HTTP Request (page ID = 3),200,OK,Correct page ID 1-10,text,false,The {data} JSON array is empty,1105,127,1,1,https://reqres.in/api/users?page=3,132,0,96
1708753255619,156,HTTP Request (page ID = 4),200,OK,Correct page ID 1-11,text,false,The {data} JSON array is empty,1093,127,1,1,https://reqres.in/api/users?page=4,156,0,114
1708753257609,176,HTTP Request (page ID = 5),200,OK,Correct page ID 1-12,text,false,The {data} JSON array is empty,1093,127,1,1,https://reqres.in/api/users?page=5,176,0,128
1708753259609,132,HTTP Request (page ID = 0),200,OK,Correct page ID 1-13,text,true,,1897,127,1,1,https://reqres.in/api/users?page=0,131,0,91
1708753261607,133,HTTP Request (page ID = 1),200,OK,Correct page ID 1-14,text,true,,1909,127,1,1,https://reqres.in/api/users?page=1,132,0,93
1708753767171,139,HTTP Request (page ID = 0),200,OK,Correct page ID 1-1,text,false,org.apache.jorphan.util.JMeterException: Error invoking bsh method: source	Sourced file: C:\Projekty\Testowanie\Performance tests\Reqres\scripts\jsonArrayAssertion.bsh : Command not found: jsonObject( java.lang.String ),1897,127,1,1,https://reqres.in/api/users?page=0,137,0,100
1708753769160,145,HTTP Request (page ID = 1),200,OK,Correct page ID 1-2,text,false,org.apache.jorphan.util.JMeterException: Error invoking bsh method: source	Sourced file: C:\Projekty\Testowanie\Performance tests\Reqres\scripts\jsonArrayAssertion.bsh : Command not found: jsonObject( java.lang.String ),1897,127,1,1,https://reqres.in/api/users?page=1,145,0,103
1708753771150,135,HTTP Request (page ID = 2),200,OK,Correct page ID 1-3,text,false,org.apache.jorphan.util.JMeterException: Error invoking bsh method: source	Sourced file: C:\Projekty\Testowanie\Performance tests\Reqres\scripts\jsonArrayAssertion.bsh : Command not found: jsonObject( java.lang.String ),1937,127,1,1,https://reqres.in/api/users?page=2,134,0,98
1708753773157,120,HTTP Request (page ID = 3),200,OK,Correct page ID 1-4,text,false,org.apache.jorphan.util.JMeterException: Error invoking bsh method: source	Sourced file: C:\Projekty\Testowanie\Performance tests\Reqres\scripts\jsonArrayAssertion.bsh : Command not found: jsonObject( java.lang.String ),1093,127,1,1,https://reqres.in/api/users?page=3,120,0,83
1708753775165,170,HTTP Request (page ID = 4),200,OK,Correct page ID 1-5,text,false,org.apache.jorphan.util.JMeterException: Error invoking bsh method: source	Sourced file: C:\Projekty\Testowanie\Performance tests\Reqres\scripts\jsonArrayAssertion.bsh : Command not found: jsonObject( java.lang.String ),1093,127,1,1,https://reqres.in/api/users?page=4,170,0,121
1708753777147,214,HTTP Request (page ID = 5),200,OK,Correct page ID 1-6,text,false,org.apache.jorphan.util.JMeterException: Error invoking bsh method: source	Sourced file: C:\Projekty\Testowanie\Performance tests\Reqres\scripts\jsonArrayAssertion.bsh : Command not found: jsonObject( java.lang.String ),1088,127,1,1,https://reqres.in/api/users?page=5,214,0,125
1708753779185,139,HTTP Request (page ID = 0),200,OK,Correct page ID 1-7,text,false,org.apache.jorphan.util.JMeterException: Error invoking bsh method: source	Sourced file: C:\Projekty\Testowanie\Performance tests\Reqres\scripts\jsonArrayAssertion.bsh : Command not found: jsonObject( java.lang.String ),1901,127,1,1,https://reqres.in/api/users?page=0,138,0,99
1708753812764,138,HTTP Request (page ID = 0),200,OK,Correct page ID 1-1,text,true,,1901,127,1,1,https://reqres.in/api/users?page=0,137,0,95
1708753814764,113,HTTP Request (page ID = 1),200,OK,Correct page ID 1-2,text,true,,1901,127,1,1,https://reqres.in/api/users?page=1,113,0,75
1708753816760,148,HTTP Request (page ID = 2),200,OK,Correct page ID 1-3,text,true,,1933,127,1,1,https://reqres.in/api/users?page=2,148,0,111
1708753818766,129,HTTP Request (page ID = 3),200,OK,Correct page ID 1-4,text,true,,1105,127,1,1,https://reqres.in/api/users?page=3,129,0,91
1708753820758,152,HTTP Request (page ID = 4),200,OK,Correct page ID 1-5,text,true,,1093,127,1,1,https://reqres.in/api/users?page=4,152,0,113
1708753822759,133,HTTP Request (page ID = 5),200,OK,Correct page ID 1-6,text,true,,1096,127,1,1,https://reqres.in/api/users?page=5,133,0,97
1708753839230,118,HTTP Request (page ID = 0),200,OK,Correct page ID 1-1,text,false,The property 'data' does not exist in the JSON response,1897,127,1,1,https://reqres.in/api/users?page=0,117,0,77
1708753841230,166,HTTP Request (page ID = 1),200,OK,Correct page ID 1-2,text,false,The property 'data' does not exist in the JSON response,1897,127,1,1,https://reqres.in/api/users?page=1,166,0,124
1708753843224,169,HTTP Request (page ID = 2),200,OK,Correct page ID 1-3,text,false,The property 'data' does not exist in the JSON response,1937,127,1,1,https://reqres.in/api/users?page=2,168,0,129
1708753845222,143,HTTP Request (page ID = 3),200,OK,Correct page ID 1-4,text,false,The property 'data' does not exist in the JSON response,1101,127,1,1,https://reqres.in/api/users?page=3,143,0,90
